,full_aspect,aspect,opinion,opinion_tags,aspect_tags,valence1,valence2,valence3,valence4,arousal1,arousal2,arousal3,arousal4,dominance1,dominance2,dominance3,dominance4
1221,e10s window,window,e10s,"[('e10s', 'JJ')]","[('window', 'NN')]",5.645,5.495,5.882,5.587,4.46,4.694,4.166,4.612,5.387,5.395,5.481,5.527
1222,first window,window,first,"[('first', 'JJ')]","[('window', 'NN')]",6.021,5.916,6.794,6.954,4.046,4.208,3.83,4.115,5.732,5.807,5.959,6.248
1223,main window,window,main,"[('main', 'JJ')]","[('window', 'NN')]",5.68,5.542,5.827,5.504,4.015,4.155,3.665,3.862,5.722,5.799,6.094,6.447
1224,modal window,window,modal,"[('modal', 'JJ')]","[('window', 'NN')]",5.355,5.232,5.572,5.122,4.257,4.383,3.85,4.135,5.367,5.377,5.07,4.903
1225,multiple window,window,multiple,"[('multiple', 'JJ')]","[('window', 'NN')]",5.448,5.338,5.772,5.425,4.028,4.113,3.623,3.802,5.567,5.588,5.712,5.873
1226,new window,window,new,"[('new', 'JJ')]","[('window', 'NN')]",6.051,6,6.856,7.049,4.264,4.428,3.945,4.281,5.513,5.535,5.602,5.71
1227,other window,window,other,"[('other', 'JJ')]","[('window', 'NN')]",5.556,5.428,5.852,5.542,4.126,4.241,3.518,3.645,5.511,5.525,5.702,5.858
1228,private window,window,private,"[('private', 'JJ')]","[('window', 'NN')]",5.722,5.486,6.026,5.804,4.106,4.374,4.072,4.47,5.088,4.976,5.136,5.01
1229,accelerated windows,windows,accelerated,"[('accelerated', 'JJ')]","[('windows', 'NN')]",5.329,5.399,5.577,5.866,4.758,4.718,4.753,4.631,5.337,5.402,5.553,5.827
1230,few word,word,few,"[('few', 'JJ')]","[('word', 'NN')]",5.588,5.516,5.812,5.832,4.368,4.418,4.084,4.126,5.502,5.392,5.828,5.628
1231,other word,word,other,"[('other', 'JJ')]","[('word', 'NN')]",5.634,5.609,5.876,5.929,4.076,4.085,3.643,3.464,5.738,5.662,6.115,6.063
1232,additional work,work,additional,"[('additional', 'JJ')]","[('work', 'NN')]",5.74,5.864,6.064,6.574,4.172,4.146,3.776,3.496,5.524,5.432,5.788,5.618
1233,awesome work,work,awesome,"[('awesome', 'JJ')]","[('work', 'NN')]",6.202,6.977,6.548,7.647,4.855,5.305,4.902,5.403,6.293,6.53,6.642,7.025
1234,excellent work,work,excellent,"[('excellent', 'JJ')]","[('work', 'NN')]",6.189,6.922,6.382,7.321,4.506,4.682,4.515,4.696,6.394,6.649,6.605,6.965
1235,extra work,work,extra,"[('extra', 'JJ')]","[('work', 'NN')]",5.601,5.701,5.708,6.04,4.147,4.111,3.584,3.215,5.687,5.625,6.115,6.117
1236,future work,work,future,"[('future', 'JJ')]","[('work', 'NN')]",5.73,5.828,6.092,6.617,4.358,4.355,4.232,4.183,5.592,5.512,5.928,5.842
1237,good work,work,good,"[('good', 'JJ')]","[('work', 'NN')]",6.342,7.21,6.44,7.417,3.961,3.72,3.918,3.639,6.108,6.144,6.183,6.24
1238,great work,work,great,"[('great', 'JJ')]","[('work', 'NN')]",6.19,7.028,6.311,7.261,4.202,4.121,4.132,4.01,6.232,6.381,6.35,6.54
1239,more work,work,more,"[('more', 'JJ')]","[('work', 'NN')]",5.635,5.732,5.707,6.036,4.315,4.309,4.278,4.25,5.657,5.582,5.808,5.653
1240,much work,work,much,"[('much', 'JJ')]","[('work', 'NN')]",5.523,5.63,5.535,5.777,4.417,4.43,4.667,4.837,5.627,5.512,5.632,5.385
1241,nice work,work,nice,"[('nice', 'JJ')]","[('work', 'NN')]",6.065,6.851,6.104,6.944,4.001,3.714,3.956,3.636,6.262,6.398,6.305,6.46
1242,other work,work,other,"[('other', 'JJ')]","[('work', 'NN')]",5.634,5.727,5.85,6.253,4.181,4.151,3.806,3.543,5.824,5.759,6.203,6.243
1243,too much work,work,too much,"[('too', 'RB'), ('much', 'JJ')]","[('work', 'NN')]",5.45,5.504,5.792,6.164,4.582,4.614,4.284,4.262,5.52,5.444,5.928,5.83
1244,good workaround,workaround,good,"[('good', 'JJ')]","[('workaround', 'NN')]",6.147,6.707,6.367,7.172,4.217,3.883,4.137,3.65,5.717,6.037,5.843,6.327
1245,real world,world,real,"[('real', 'JJ')]","[('world', 'NN')]",5.577,5.406,6.066,5.866,4.412,4.384,4.27,4.13,5.301,5.33,5.423,5.573
1246,last year,year,last,"[('last', 'JJ')]","[('year', 'NN')]",5.724,5.692,5.995,6.095,4.228,4.455,3.925,4.272,5.626,5.567,5.76,5.709
1247,many year,year,many,"[('many', 'JJ')]","[('year', 'NN')]",5.493,5.472,5.33,5.117,4.102,4.182,3.835,4.092,5.498,5.468,5.535,5.398
1248,same address,address,same,"[('same', 'JJ')]","[('address', 'NN')]",5.62,5.432,5.784,5.622,4.027,4.413,3.922,4.362,5.249,5.384,5.2,5.359
1249,other apache project,apache project,other,"[('other', 'JJ')]","[('apache', 'NN'), ('project', 'NN')]",5.636,5.902,5.827,6.139,4.011,3.962,3.626,3.592,6.179,6.133,6.798,6.378
1250,many api change,api change,many,"[('many', 'JJ')]","[('api', 'NN'), ('change', 'NN')]",5.53,5.65,6.16,6.7,4.23,4.16,4.07,4.08,5.49,5.51,5.91,5.96
1251,invalid argument,argument,invalid,"[('invalid', 'JJ')]","[('argument', 'NN')]",3.07,3.52,3.07,3.52,4.46,3.7,4.46,3.7,5.38,5.1,5.38,5.1
1252,good async request,async request,good,"[('good', 'JJ')]","[('async', 'NN'), ('request', 'NN')]",6.05,6.26,7.08,7.7,4.14,3.94,3.87,3.58,5.77,5.92,6.24,6.53
1253,much good async request,async request,much good,"[('much', 'RB'), ('good', 'JJ')]","[('async', 'NN'), ('request', 'NN')]",6.05,6.26,7.08,7.7,4.14,3.94,3.87,3.58,5.77,5.92,6.24,6.53
1254,special attention,attention,special,"[('special', 'JJ')]","[('attention', 'NN')]",6.137,6.038,6.797,6.862,4.035,4.018,3.53,3.27,5.822,5.7,6.447,6.433
1255,current avrostorage,avrostorage,current,"[('current', 'JJ')]","[('avrostorage', 'NN')]",6.33,6.67,6.04,6.56,4.2,4,3.94,3.41,5.72,5.9,5.74,6.12
1256,new bandwidth value,bandwidth value,new,"[('new', 'JJ')]","[('bandwidth', 'NN'), ('value', 'NN')]",5.66,5.37,6.33,5.91,5.29,5.63,5.02,5.81,5.14,4.92,6.03,5.92
1257,new base class,base class,new,"[('new', 'JJ')]","[('base', 'NN'), ('class', 'NN')]",6.03,6.22,6.578,7.002,3.836,3.832,3.588,3.832,5.746,5.714,5.976,5.782
1258,square bracket,bracket,square,"[('square', 'JJ')]","[('bracket', 'NN')]",5.192,5.298,5.344,5.702,4.014,4.176,3.184,3.204,5.254,5.298,5.49,5.71
1259,whole bunch,bunch,whole,"[('whole', 'JJ')]","[('bunch', 'NN')]",6,6.029,6.379,6.65,3.966,4.144,3.261,3.487,5.73,5.914,5.776,6.39
1260,post_fatal callback,callback,post_fatal,"[('post_fatal', 'JJ')]","[('callback', 'NN')]",5.71,5.65,5.79,5.71,5.39,5.6,5.49,5.95,5.11,5.02,4.9,4.6
1261,more care,care,more,"[('more', 'JJ')]","[('care', 'NN')]",6.047,5.31,6.136,5.38,3.834,4.349,3.777,4.326,5.519,5.049,5.559,5.057
1262,normal change feed,change feed,normal,"[('normal', 'JJ')]","[('change', 'NN'), ('feed', 'NN')]",5.52,5.4,6.69,6.56,4.3,4.31,3.2,2.78,5.72,5.57,6.66,6.59
1263,different client,client,different,"[('different', 'JJ')]","[('client', 'NN')]",5.61,5.68,5.943,6.307,4.013,4.197,3.423,3.657,5.533,5.66,5.813,6.303
1264,malicious client,client,malicious,"[('malicious', 'JJ')]","[('client', 'NN')]",4.868,4.782,4.278,3.808,3.998,4.2,3.674,4.042,5.27,5.35,5.34,5.594
1265,old client,client,old,"[('old', 'JJ')]","[('client', 'NN')]",5.53,5.56,5.336,5.394,4.282,4.406,3.608,3.942,5.206,5.244,5.188,5.37
1266,other command,command,other,"[('other', 'JJ')]","[('command', 'NN')]",5.522,5.816,5.47,6.104,4.104,3.99,3.876,3.49,6.164,5.942,6.554,6.228
1267,new container,container,new,"[('new', 'JJ')]","[('container', 'NN')]",5.484,5.438,6.383,6.725,4.595,4.735,4.378,4.782,5.332,5.235,5.673,5.508
1268,great contribution,contribution,great,"[('great', 'JJ')]","[('contribution', 'NN')]",6.698,6.818,6.914,7.128,3.778,4.03,3.64,3.916,6.554,6.39,6.76,6.622
1269,interesting contribution,contribution,interesting,"[('interesting', 'JJ')]","[('contribution', 'NN')]",6.64,6.67,7.04,7.28,3.87,4.1,3.87,4.21,6.75,6.66,6.91,6.86
1270,more contributor license agreement,contributor license agreement,more,"[('more', 'JJ')]","[('contributor', 'NN'), ('license', 'NN'), ('agreement', 'NN')]",5.71,5.46,5.89,5.46,4.69,4.85,4.58,4.85,6.01,5.89,6.19,5.89
1271,select count(\,count(\,select,"[('select', 'JJ')]","[('count(\\', 'NN')]",5.617,5.727,5.783,6.173,4.203,4.073,4.13,3.69,5.42,5.491,5.59,5.887
1272,additional ctor,ctor,additional,"[('additional', 'JJ')]","[('ctor', 'NN')]",5.4,5.51,5.53,5.8,4.29,4.12,4.09,3.64,5.24,5.3,5.39,5.58
1273,specific datanode,datanode,specific,"[('specific', 'JJ')]","[('datanode', 'NN')]",5.34,5.38,5.77,6.16,3.96,3.83,3.52,2.77,5.55,5.62,5.89,6.34
1274,similar deserializer interface,deserializer interface,similar,"[('similar', 'JJ')]","[('deserializer', 'NN'), ('interface', 'NN')]",5.39,5.86,5.59,5.86,3.93,3.43,3.39,3.43,5.65,5.8,5.97,5.8
1275,fruitful design discussion,design discussion,fruitful,"[('fruitful', 'JJ')]","[('design', 'NN'), ('discussion', 'NN')]",6.04,5.91,6.77,6.76,4.31,4.26,3.87,3.83,5.62,5.55,6.19,6.31
1276,many developer,developer,many,"[('many', 'JJ')]","[('developer', 'NN')]",5.73,5.71,6,6.05,4.33,4.41,3.98,4.1,5.54,5.57,5.7,5.9
1277,active development,development,active,"[('active', 'JJ')]","[('development', 'NN')]",5.485,5.547,6.287,6.807,4.753,4.833,4.528,4.672,5.593,5.437,5.647,5.128
1278,nice discovery,discovery,nice,"[('nice', 'JJ')]","[('discovery', 'NN')]",6.88,6.95,6.88,6.95,4.79,3.53,4.79,3.53,6.36,6.47,6.36,6.47
1279,nice documentation,documentation,nice,"[('nice', 'JJ')]","[('documentation', 'NN')]",5.951,6.805,6.011,6.999,3.542,3.616,3.466,3.531,6.258,6.393,6.304,6.468
1280,old drillbit,drillbit,old,"[('old', 'JJ')]","[('drillbit', 'NN')]",4.91,4.9,3.51,2.76,4.4,4.31,4.06,3.6,5.46,5.53,5.39,5.58
1281,font encoding,encoding,font,"[('font', 'JJ')]","[('encoding', 'NN')]",5.7,5.88,5.86,6.29,4.32,4.15,4.16,3.74,5.79,5.98,6.03,6.55
1282,dead end,end,dead,"[('dead', 'JJ')]","[('end', 'NN')]",4.804,4.788,4.48,4.354,4.106,4.124,3.552,3.356,4.878,4.932,4.1,3.942
1283,new endpoint_override property,endpoint_override property,new,"[('new', 'JJ')]","[('endpoint_override', 'NN'), ('property', 'NN')]",6.02,6.17,6.86,7.29,3.99,3.74,4.31,4.09,5.78,5.76,6,5.67
1284,prompt event delivery,event delivery,prompt,"[('prompt', 'JJ')]","[('event', 'NN'), ('delivery', 'NN')]",6.19,6.24,6.8,7.1,4.52,4.49,4.4,4.58,5.56,5.74,6.1,6.46
1285,somewhat prompt event delivery,event delivery,somewhat prompt,"[('somewhat', 'RB'), ('prompt', 'JJ')]","[('event', 'NN'), ('delivery', 'NN')]",6.19,6.24,6.8,7.1,4.52,4.49,4.4,4.58,5.56,5.74,6.1,6.46
1286,good example,example,good,"[('good', 'JJ')]","[('example', 'NN')]",6.054,6.392,6.442,7.212,3.958,4.086,3.696,3.768,6.108,5.946,6.506,6.39
1287,variable expansion,expansion,variable,"[('variable', 'JJ')]","[('expansion', 'NN')]",5.734,5.62,6.254,6.18,4.09,3.826,4.09,3.29,5.746,5.778,5.61,5.714
1288,total failures:0,failures:0,total,"[('total', 'JJ')]","[('failures:0', 'NN')]",5.215,4.258,5.469,5.935,4.723,3.563,4.738,4.475,5.063,4.025,5.19,5.379
1289,other field intern issue,field intern issue,other,"[('other', 'JJ')]","[('field', 'NN'), ('intern', 'NN'), ('issue', 'NN')]",5.54,5.84,5.62,6.46,4.1,4.16,3.58,3.56,5.67,5.72,6.13,6.33
1290,same field value,field value,same,"[('same', 'JJ')]","[('field', 'NN'), ('value', 'NN')]",5.87,5.48,6.06,5.5,4.63,4.51,4.03,4.12,5.38,4.97,5.26,4.77
1291,local filesystem,filesystem,local,"[('local', 'JJ')]","[('filesystem', 'NN')]",5.82,5.894,6.168,6.752,3.816,3.724,3.794,3.2,5.952,6.032,6.194,6.792
1292,fresh firefox profile,firefox profile,fresh,"[('fresh', 'JJ')]","[('firefox', 'NN'), ('profile', 'NN')]",5.897,6.03,6.769,7.187,3.993,4.043,2.724,2.787,5.556,5.667,6.229,6.687
1293,new fresh firefox profile,firefox profile,new fresh,"[('new', 'JJ'), ('fresh', 'JJ')]","[('firefox', 'NN'), ('profile', 'NN')]",5.897,6.03,7,7.526,3.993,4.043,2.724,2.787,5.556,5.667,6.229,6.687
1294,e.g folder authorization,folder authorization,e.g,"[('e.g', 'JJ')]","[('folder', 'NN'), ('authorization', 'NN')]",5.91,5.97,5.8,5.78,3.83,4.09,3.57,4.19,5.4,5.56,5.75,5.92
1295,first folk,folk,first,"[('first', 'JJ')]","[('folk', 'NN')]",6.38,6.43,6.64,6.87,3.98,4.36,3.67,4.29,5.84,5.8,6.02,6.03
1296,not much gain,gain,not much,"[('not', 'RB'), ('much', 'JJ')]","[('gain', 'NN')]",5.45,5.22,5.45,5.22,4.19,4.12,4.19,4.12,5.45,4.77,5.45,4.77
1297,sstable generation number,generation number,sstable,"[('sstable', 'JJ')]","[('generation', 'NN'), ('number', 'NN')]",5.63,5.56,6.13,6.16,4.31,4.45,4.01,4.26,5.44,5.36,5.85,5.71
1298,basic lightweight geo support,geo support,basic lightweight,"[('basic', 'JJ'), ('lightweight', 'JJ')]","[('geo', 'NN'), ('support', 'NN')]",5.47,5.31,6.08,5.68,4.09,4.11,3.22,3.31,5.32,5.25,5.74,5.55
1299,lightweight geo support,geo support,lightweight,"[('lightweight', 'JJ')]","[('geo', 'NN'), ('support', 'NN')]",5.47,5.31,6.1,5.7,4.09,4.11,3.02,3,5.32,5.25,5.84,5.71
1300,forked geoutils method,geoutils method,forked,"[('forked', 'JJ')]","[('geoutils', 'NN'), ('method', 'NN')]",5.43,5.51,5.99,6.38,4.3,4.23,4.09,4.05,5.43,5.4,6.01,5.95
1301,similar goal,goal,similar,"[('similar', 'JJ')]","[('goal', 'NN')]",5.78,5.528,6.488,6.34,4.118,3.964,3.912,3.534,5.696,5.47,6.342,6.228
1302,unbounded groupby,groupby,unbounded,"[('unbounded', 'JJ')]","[('groupby', 'NN')]",5.12,5.13,5.63,5.95,4.83,4.8,4.35,4.03,5.12,5.14,5.37,5.55
1303,awesome gsoc project,gsoc project,awesome,"[('awesome', 'JJ')]","[('gsoc', 'NN'), ('project', 'NN')]",5.95,7.86,6.43,7.86,5.2,6.05,5.3,6.05,6.58,7.11,7.37,7.11
1304,good guidance,guidance,good,"[('good', 'JJ')]","[('guidance', 'NN')]",5.776,5.733,6.224,6.363,4.216,4.474,3.943,4.386,5.684,5.596,6.193,6.237
1305,dead object handler function,handler function,dead object,"[('dead', 'JJ'), ('object', 'JJ')]","[('handler', 'NN'), ('function', 'NN')]",4.15,4.13,3.2,2.02,4.3,4.31,3.6,3.6,4.48,4.45,3.83,2.66
1306,object handler function,handler function,object,"[('object', 'JJ')]","[('handler', 'NN'), ('function', 'NN')]",4.15,4.13,4.36,3.77,4.3,4.31,3.66,3.69,4.48,4.45,4.92,4.29
1307,friendly http endpoint,http endpoint,friendly,"[('friendly', 'JJ')]","[('http', 'NN'), ('endpoint', 'NN')]",4.98,4.97,4.99,4.99,4.46,4.31,4.26,3.88,5.05,5.06,5.2,5.3
1308,unique id,id,unique,"[('unique', 'JJ')]","[('id', 'NN')]",5.495,5.498,6.052,6.325,4.263,4.468,3.49,3.76,5.347,5.345,5.875,6.125
1309,second iframe,iframe,second,"[('second', 'JJ')]","[('iframe', 'NN')]",5.16,5.19,4.374,4.058,4.246,4.063,3.988,3.478,5.524,5.651,5.776,6.172
1310,first impression,impression,first,"[('first', 'JJ')]","[('impression', 'NN')]",6.01,6.144,5.994,5.996,4.216,4.336,4.064,4.168,5.668,5.814,5.5,5.53
1311,unique index,index,unique,"[('unique', 'JJ')]","[('index', 'NN')]",5.478,5.562,5.468,5.692,4.37,4.266,4.256,3.884,5.17,5.192,5.18,5.268
1312,functional index,index,functional,"[('functional', 'JJ')]","[('index', 'NN')]",5.563,5.783,5.56,5.94,4.403,4.007,4.27,3.717,5.287,5.387,5.357,5.577
1313,proper integration,integration,proper,"[('proper', 'JJ')]","[('integration', 'NN')]",5.59,5.7,5.79,6.04,4.37,4.36,4.16,4.04,5.87,5.86,6.16,6.29
1314,great interest,interest,great,"[('great', 'JJ')]","[('interest', 'NN')]",6.578,6.564,6.647,6.644,4.058,3.909,4.043,3.88,6.171,6.117,6.215,6.168
1315,most interval,interval,most,"[('most', 'JJ')]","[('interval', 'NN')]",5.38,5.45,5.93,6.37,4.36,4.55,3.89,4.12,5.18,5.07,5.47,5.36
1316,good introduction,introduction,good,"[('good', 'JJ')]","[('introduction', 'NN')]",6.237,6.403,6.553,6.928,3.982,4.007,3.707,3.615,5.63,5.733,5.805,6.025
1317,lucene jar,jar,lucene,"[('lucene', 'JJ')]","[('jar', 'NN')]",5.37,5.31,5.54,5.45,3.92,4.11,3.57,3.98,5.25,5.25,5.44,5.53
1318,new javac warning,javac warning,new,"[('new', 'JJ')]","[('javac', 'NN'), ('warning', 'NN')]",5.264,5.538,5.016,5.784,4.826,4.612,6.05,5.95,5.578,5.526,6.18,6.03
1319,pure java implementation,java implementation,pure,"[('pure', 'JJ')]","[('java', 'NN'), ('implementation', 'NN')]",5.83,5.95,6.79,7.23,4.44,4.24,3.83,3.21,5.79,5.85,6.5,6.67
1320,great justice,justice,great,"[('great', 'JJ')]","[('justice', 'NN')]",7.04,7.312,7.152,7.466,4.598,4.034,4.632,3.996,6.384,6.508,6.482,6.636
1321,special keyvaluescanner,keyvaluescanner,special,"[('special', 'JJ')]","[('keyvaluescanner', 'NN')]",5.47,5.53,6.11,6.67,4.32,4.23,3.9,3.35,5.55,5.62,6.02,6.54
1322,more knowledge,knowledge,more,"[('more', 'JJ')]","[('knowledge', 'NN')]",5.798,5.5,6.082,5.486,4.304,4.192,4.42,4.198,5.66,5.344,6.114,5.574
1323,limited knowledge,knowledge,limited,"[('limited', 'JJ')]","[('knowledge', 'NN')]",5.848,5.52,6.196,5.654,4.366,4.256,4.29,4.006,5.694,5.366,6.014,5.416
1324,new landing page,landing page,new,"[('new', 'JJ')]","[('landing', 'NN'), ('page', 'NN')]",6.081,6.271,7.031,7.495,4.094,4.294,3.848,4.043,5.65,5.539,6.13,6.005
1325,dynamic library,library,dynamic,"[('dynamic', 'JJ')]","[('library', 'NN')]",6.118,6.062,6.336,6.34,4.008,4.466,3.864,4.534,5.88,5.736,6.058,5.91
1326,new linux version,linux version,new,"[('new', 'JJ')]","[('linux', 'NN'), ('version', 'NN')]",5.82,6.024,6.798,7.544,4.508,4.582,4.066,4.384,5.348,5.378,5.69,5.798
1327,multi locale support,locale support,multi,"[('multi', 'JJ')]","[('locale', 'NN'), ('support', 'NN')]",5.53,5.48,6.04,5.62,4.29,4.32,4.86,5.76,5.59,5.6,5.97,5.89
1328,additional logging,logging,additional,"[('additional', 'JJ')]","[('logging', 'NN')]",5.538,5.65,5.875,6.313,4.17,3.985,3.927,3.387,5.398,5.485,5.327,5.488
1329,successful login,login,successful,"[('successful', 'JJ')]","[('login', 'NN')]",5.841,6.224,6.194,6.887,4.737,4.686,4.661,4.499,5.83,6.204,6.149,6.82
1330,new logo,logo,new,"[('new', 'JJ')]","[('logo', 'NN')]",6.102,6.24,6.676,7.252,4.254,4.438,3.938,4.246,5.65,5.784,5.626,5.938
1331,simple lookup table similarity.getnormdecoder,lookup table similarity.getnormdecoder,simple,"[('simple', 'JJ')]","[('lookup', 'NN'), ('table', 'NN'), ('similarity.getnormdecoder', 'NN')]",5.41,5.59,5.95,6.17,4.27,4.23,3.3,3.45,5.33,5.38,5.78,5.75
1332,password manager,manager,password,"[('password', 'JJ')]","[('manager', 'NN')]",5.34,5.39,4.462,4.286,4.2,4.202,3.646,3.394,5.698,5.564,5.996,5.414
1333,new modification date,modification date,new,"[('new', 'JJ')]","[('modification', 'NN'), ('date', 'NN')]",5.8,5.762,7.51,7.68,4.208,4.202,4.25,4.33,5.61,5.576,6.06,5.79
1334,great need,need,great,"[('great', 'JJ')]","[('need', 'NN')]",5.92,6.148,6.268,6.768,4.14,4.26,3.8,3.882,5.69,5.917,5.932,6.43
1335,magic number header,number header,magic,"[('magic', 'JJ')]","[('number', 'NN'), ('header', 'NN')]",6.42,6.9,6.88,7.53,3.97,4.25,4.3,4.79,5.92,5.99,5.99,5.92
1336,good observation,observation,good,"[('good', 'JJ')]","[('observation', 'NN')]",6.664,7.646,6.664,7.646,3.436,3.618,3.436,3.618,6.108,6.222,6.108,6.222
1337,other operation,operation,other,"[('other', 'JJ')]","[('operation', 'NN')]",5.184,5.428,4.858,5.822,4.516,4.384,4.028,3.182,5.352,5.524,5.246,5.984
1338,unexpected output,output,unexpected,"[('unexpected', 'JJ')]","[('output', 'NN')]",5.19,5.2,3.95,3.5,4.51,4.53,3.91,4.03,4.69,4.66,4.33,3.39
1339,new owner,owner,new,"[('new', 'JJ')]","[('owner', 'NN')]",6.322,6.303,6.935,7.207,4.565,4.532,4.472,4.35,5.828,5.665,6.07,5.812
1340,new partition,partition,new,"[('new', 'JJ')]","[('partition', 'NN')]",5.866,6.339,6.154,7.231,4.004,4.221,3.817,4.173,5.971,6.119,5.879,6.114
1341,great piece,piece,great,"[('great', 'JJ')]","[('piece', 'NN')]",6.297,7.297,6.297,7.297,3.89,4.173,3.89,4.173,5.797,6.462,5.797,6.462
1342,small piece,piece,small,"[('small', 'JJ')]","[('piece', 'NN')]",5.634,5.715,6.017,6.406,4.046,4.133,3.566,3.567,5.145,5.152,5.385,5.519
1343,maven plugin,plugin,maven,"[('maven', 'JJ')]","[('plugin', 'NN')]",5.21,5.278,5.058,5.09,4.432,4.27,4.512,4.268,5.326,5.412,5.422,5.636
1344,external port value,port value,external,"[('external', 'JJ')]","[('port', 'NN'), ('value', 'NN')]",6.03,5.37,6.28,5.37,4.06,3,3.19,3,5.89,5.5,5.87,5.5
1345,current position,position,current,"[('current', 'JJ')]","[('position', 'NN')]",5.792,5.842,6.092,6.358,3.846,3.938,3.296,3.272,5.632,5.82,5.762,6.284
1346,common prefix,prefix,common,"[('common', 'JJ')]","[('prefix', 'NN')]",5.362,5.396,5.136,5.088,4.192,4.272,3.226,2.99,5.29,5.378,5.686,6.108
1347,pretty printer,printer,pretty,"[('pretty', 'JJ')]","[('printer', 'NN')]",6.088,6.224,6.634,7.124,4.336,4.538,4.162,4.408,6.038,6.02,6.32,6.42
1348,functional prototype,prototype,functional,"[('functional', 'JJ')]","[('prototype', 'NN')]",5.68,5.55,6.05,5.83,3.62,3.56,3.62,3.48,5.79,5.64,6.1,5.81
1349,sure pr title,pr title,sure,"[('sure', 'JJ')]","[('pr', 'NN'), ('title', 'NN')]",5.865,5.943,6.48,6.87,3.782,3.812,2.78,3.09,5.865,5.974,6.32,6.86
1350,useful purpose,purpose,useful,"[('useful', 'JJ')]","[('purpose', 'NN')]",6.068,5.958,6.702,6.714,4.082,3.876,4.156,3.708,6.392,6.208,6.946,6.71
1351,successful put,put,successful,"[('successful', 'JJ')]","[('put', 'NN')]",6.745,7.553,6.8,7.658,5.008,5.555,4.992,5.553,6.747,7.155,6.807,7.248
1352,total query run time,query run time,total,"[('total', 'JJ')]","[('query', 'NN'), ('run', 'NN'), ('time', 'NN')]",6.09,7.1,6.75,7.1,4.06,3.82,3.62,3.82,5.57,6.81,6.24,6.81
1353,extended querytreenode class,querytreenode class,extended,"[('extended', 'JJ')]","[('querytreenode', 'NN'), ('class', 'NN')]",5.3,5.28,5.71,5.71,4.71,4.71,4.13,3.98,5.25,5.28,5.43,5.53
1354,allowedit quirk,quirk,allowedit,"[('allowedit', 'JJ')]","[('quirk', 'NN')]",5.67,5.68,6.16,6.45,4.2,4.25,3.93,4.09,5.32,5.29,4.51,3.92
1355,shard1 r,r,shard1,"[('shard1', 'JJ')]","[('r', 'NN')]",5.53,5.56,5.89,6.34,4.81,4.8,4.38,4.07,5.27,5.28,5.6,5.89
1356,scan range,range,scan,"[('scan', 'JJ')]","[('range', 'NN')]",5.49,5.528,5.942,6.358,4.216,4.25,3.738,3.648,5.506,5.506,5.902,6.062
1357,much recursion error,recursion error,much,"[('much', 'JJ')]","[('recursion', 'NN'), ('error', 'NN')]",4.97,5.06,4.82,5.55,4.92,4.94,4.49,4.53,4.98,5.03,4.88,5.23
1358,too much recursion error,recursion error,too much,"[('too', 'RB'), ('much', 'JJ')]","[('recursion', 'NN'), ('error', 'NN')]",4.97,5.06,4.82,5.55,4.92,4.94,4.49,4.53,4.98,5.03,4.88,5.23
1359,few remark,remark,few,"[('few', 'JJ')]","[('remark', 'NN')]",5.45,5.52,5.65,5.95,4.11,4.3,3.68,4.03,5.42,5.27,5.8,5.55
1360,same rendering,rendering,same,"[('same', 'JJ')]","[('rendering', 'NN')]",5.273,5.333,5.378,5.562,4.447,4.309,4.377,4.061,5.394,5.484,5.389,5.575
1361,current replica,replica,current,"[('current', 'JJ')]","[('replica', 'NN')]",5.33,5.31,5.87,6.11,4.13,4.29,3.5,3.5,5.47,5.63,5.75,6.2
1362,new repo,repo,new,"[('new', 'JJ')]","[('repo', 'NN')]",5.728,5.89,5.868,6.302,4.718,4.658,4.568,4.354,5.374,5.452,5.604,5.908
1363,maven repo,repo,maven,"[('maven', 'JJ')]","[('repo', 'NN')]",5.324,5.412,5.266,5.396,4.582,4.468,4.476,4.212,5.314,5.398,5.448,5.672
1364,local repository,repository,local,"[('local', 'JJ')]","[('repository', 'NN')]",5.869,6.013,6.196,6.793,3.991,3.83,3.999,3.499,5.896,6.047,6.074,6.606
